date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2024-01-11,002281,23.5,24.4,24.56,23.47,233143,576028531.6,4.62,3.35,0.79,3.08
2024-01-12,002281,24.2,23.82,24.29,23.76,142325,348562332.77,2.17,-2.38,-0.58,1.88
2024-01-15,002281,23.61,23.88,24.16,23.51,126184,307866676.05,2.73,0.25,0.06,1.67
2024-01-16,002281,23.81,23.58,23.9,23.15,178682,427806700.62,3.14,-1.26,-0.3,2.36
2024-01-17,002281,23.56,23.05,23.79,23.0,167745,401842150.36,3.35,-2.25,-0.53,2.22
2024-01-18,002281,22.52,24.08,24.09,22.41,365332,870834027.28,7.29,4.47,1.03,4.83
2024-01-19,002281,23.84,23.99,24.8,23.72,312368,778332090.15,4.49,-0.37,-0.09,4.13
2024-01-22,002281,24.65,23.26,24.77,22.99,324797,794384867.05,7.42,-3.04,-0.73,4.3
2024-01-23,002281,23.02,24.82,25.22,23.02,472845,1187463884.05,9.46,6.71,1.56,6.25
2024-01-24,002281,24.82,25.18,25.3,24.13,425421,1073230508.76,4.71,1.45,0.36,5.63
2024-01-25,002281,24.9,25.92,26.1,24.67,440528,1151367719.97,5.68,2.94,0.74,5.83
2024-01-26,002281,25.68,25.2,25.8,24.98,287523,744958084.86,3.16,-2.78,-0.72,3.8
